Security,headline,pub_date,Source
Southern Company,Affordable homes can be hard to buy because lenders don’t make much money on small loans. But programs to encourage homeownership can help buyers build wealth.,2020-08-02T20:30:49+0000,New York Time
Southern Company,"Dr. Tufekci, a computer programmer who became a sociologist, sounded an early alarm on the need for protective masks. It wasn’t the first time she was right about something big.",2020-08-24T00:30:06+0000,New York Time
Southwest Airlines,"American Airlines said it would furlough 19,000 workers if lawmakers do not extend aid to the industry, which has been hammered by the pandemic.",2020-08-25T21:58:48+0000,New York Time
Starbucks Corp.,The potential blockbuster deal could go a few different ways.,2020-08-03T10:04:06+0000,New York Time
Starbucks Corp.,"Walmart and Target reported record sales in the second quarter, driven by the convenience of one-stop shopping and their e-commerce operations.",2020-08-19T22:06:04+0000,New York Time
Starbucks Corp.,"With a federal moratorium coming to an end, legal aid lawyers say they are preparing to defend renters in housing court.",2020-08-24T07:00:11+0000,New York Time
State Street Corp.,"Shares of Apple and Tesla will be less costly on Monday as pre-announced stock splits take effect, in theory making them more accessible to retail investors.",2020-08-28T10:09:44+0000,New York Time
State Street Corp.,A new stock market high may seem strange when set against the human and economic devastation of the pandemic. Here’s how investors are justifying it.,2020-08-19T11:27:22+0000,New York Time
State Street Corp.,Investors have cast the nearly relentless drumbeat of bad news aside to focus on any signs that the worst of the coronavirus pandemic might be over.,2020-08-18T21:18:47+0000,New York Time
State Street Corp.,"Electric Jaguars in Oslo, using tech from a former NASA architect, will soon be able to recharge on special pads embedded under the road.",2020-08-13T10:00:12+0000,New York Time
State Street Corp.,Explaining the “big tent conspiracy theory” that falsely claims that President Trump is facing down a shadowy cabal of Democratic pedophiles.,2020-08-18T20:10:21+0000,New York Time
Stryker Corp.,The potential blockbuster deal could go a few different ways.,2020-08-03T10:04:06+0000,New York Time
Synchrony Financial,"The payment platform, in partnership with Synchrony Bank, offers a way to pay tuition at for-profit schools — at terms that are being called “predatory.”",2020-08-21T15:01:39+0000,New York Time
T-Mobile US,Neither side wanted a big deal. But what began as talks about a small investment ballooned with interventions from President Trump.,2020-08-26T07:00:13+0000,New York Time
T-Mobile US,"Asset sales and a hot stock market have helped fuel a rebound for the beleaguered Japanese conglomerate, which runs the world’s largest tech fund.",2020-08-11T07:39:17+0000,New York Time
T-Mobile US,"With the labor market showing new fragility, most states have yet to seek funds under President Trump’s stopgap plan to supplement weekly jobless pay.",2020-08-20T23:53:13+0000,New York Time
Take-Two Interactive,"“Jurassic World: Dominion,” filming in England, is a chance for the movie industry to see if it can move past the financial woes caused by the pandemic.",2020-08-13T07:00:16+0000,New York Time
Take-Two Interactive,"Despite challenges, the N.B.A. continues to build its e-sports program, saying it generates sponsorship revenue and provides valuable data on viewing habits of cord-cutters.",2020-08-29T09:00:28+0000,New York Time
Take-Two Interactive,"The shake-up came on the watch of the WarnerMedia chief executive, Jason Kilar, who joined the company in May.",2020-08-07T20:06:11+0000,New York Time
Take-Two Interactive,"With many vacationers reluctant to go abroad because of the pandemic, “for the first time in the U.K., owning a caravan is kind of cool.”",2020-08-22T07:00:19+0000,New York Time
Take-Two Interactive,A Labor Department lawyer asserts that she faced reprisal after saying Secretary Eugene Scalia was set to settle a suit for a sum she found too low.,2020-08-13T17:56:11+0000,New York Time
Take-Two Interactive,"The sale of the video app’s U.S. operations is entering its final stages, with two groups having submitted bids.",2020-08-27T16:19:49+0000,New York Time
Take-Two Interactive,"The payment platform, in partnership with Synchrony Bank, offers a way to pay tuition at for-profit schools — at terms that are being called “predatory.”",2020-08-21T15:01:39+0000,New York Time
Take-Two Interactive,"Banks have tightened standards, becoming more choosy about their borrowers and asking a lot of questions.",2020-08-04T15:29:25+0000,New York Time
Take-Two Interactive,"More than 800 craft distillers across the United States leapt into action to help in the first wave of the pandemic by producing hand sanitizer, urged on by federal agencies. But with demand for sanitizer fluctuating, distillers have faced unforeseen costs and excess supplies that they could not get rid of.",2020-08-04T10:00:21+0000,New York Time
Take-Two Interactive,"Millions of children have flocked to the online gaming site Roblox since March. That’s helping game developers, some as young as 16, make a lot of money.",2020-08-16T19:31:51+0000,New York Time
Take-Two Interactive,"After the pandemic forced parents to revise summer plans, interest surged in a virtual program called Girls With Impact, which aims to teach financial literacy.",2020-08-14T13:00:17+0000,New York Time
Take-Two Interactive,Concierge care has grown fast as patients no longer want to sit in a waiting room with strangers. But it comes at a high price.,2020-08-21T13:00:08+0000,New York Time
Take-Two Interactive,"Even though coronavirus cases have surged again, craft distilleries say the business of making the disinfectant has become more difficult.",2020-08-04T09:00:24+0000,New York Time
Take-Two Interactive,"A gutsy gambit by the maker of Fortnite, which is locked in a fight with Apple and Google.",2020-08-14T11:58:19+0000,New York Time
Take-Two Interactive,"Right-wing influencers are dominating the political discussion on Facebook, raising questions about whether it will translate into electoral success in November.",2020-08-27T21:57:35+0000,New York Time
Target Corp.,A new stock market high may seem strange when set against the human and economic devastation of the pandemic. Here’s how investors are justifying it.,2020-08-19T11:27:22+0000,New York Time
Target Corp.,"Walmart and Target reported record sales in the second quarter, driven by the convenience of one-stop shopping and their e-commerce operations.",2020-08-19T22:06:04+0000,New York Time
Target Corp.,"The department store, which traces its roots to 1826, was struggling before the coronavirus hit. Its owner, the clothing rental start-up Le Tote, also filed for bankruptcy.",2020-08-02T23:22:16+0000,New York Time
Target Corp.,"A flurry of tech companies are filing to go public. Some of them — well, one of them — even make a profit.",2020-08-26T12:23:22+0000,New York Time
Target Corp.,The potential blockbuster deal could go a few different ways.,2020-08-03T10:04:06+0000,New York Time
Target Corp.,Companies that value homes for sale or refinancing are bound by law not to discriminate. Black homeowners say it happens anyway.,2020-08-25T09:00:10+0000,New York Time
Target Corp.,The president’s interventions in company dealings based on his own instincts are a departure from the arm’s-length approach of predecessors of either party.,2020-08-03T23:28:29+0000,New York Time
Texas Instruments,"New filings again exceeded one million last week, and an extra $300 in jobless pay may not show up before mid-September in most states.",2020-08-27T17:28:55+0000,New York Time
Texas Instruments,"The increase was a sign that consumerism remained resilient, but the recovery has been buoyed by government assistance that expired at the end of July.",2020-08-14T20:47:25+0000,New York Time
Tiffany & Co.,"A period of estrangement between Shari Redstone and her combative father, Sumner Redstone, ended with a reconciliation before his death and the daughter taking over the family empire.",2020-08-12T20:49:42+0000,New York Time
